duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
1639700.0,1639595.0,1538836.0,152.0,2.0,433873.0,391846.0,63061.3461538462,30776.72,47.56967738,20603.1591144722,2.0,391846.0,21294.8051948052,58139.4149970431,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1080549.0,1080549.0,1058194.0,106.0,1.0,969386.0,992908.0,83119.1538461538,52909.7,32.3909420119,24240.4555462085,1.0,969386.0,31780.8529411765,165848.867807435,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1695049.0,1694828.0,1670321.0,108.0,0.0,1371181.0,1609116.0,169482.8,83516.05,18.8785102968,14934.6715050715,0.0,1371181.0,54679.0,247008.050756718,1619608.0,1619608.0,1619608.0,0.0,1371181.0,1371181.0,1371181.0,0.0,BROWSING
477672.0,456544.0,52658.0,61.0,0.0,425071.0,25103.0,57068.0,2771.4736842105,60.7111155772,50233.2144232863,0.0,425014.0,17059.7142857143,80177.5802288881,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1654891.0,1654794.0,1631855.0,91.0,114.0,1347122.0,1571108.0,150435.818181818,101990.9375,17.5238127466,12536.7773466651,12.0,1347122.0,59103.25,255259.669148471,1596760.0,1596760.0,1596760.0,0.0,1347122.0,1347122.0,1347122.0,0.0,BROWSING
2603668.0,2538185.0,2577611.0,4.0,3.0,2166368.0,2166406.0,94006.8518518519,99138.8846153846,21.1240450011,8649.7203176442,1.0,2141319.0,48216.0740740741,291373.660238996,2495806.0,2495806.0,2495806.0,0.0,2141319.0,2141319.0,2141319.0,0.0,BROWSING
950331.0,950331.0,706135.0,48.0,19.0,370182.0,256220.0,63355.4,37165.0,37.8815381167,28751.0351656423,6.0,254152.0,27152.3142857143,67975.2247956266,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1039465.0,1015728.0,1016353.0,99.0,144.0,741994.0,966119.0,101572.8,67756.8666666667,25.9749005498,18629.7758943303,8.0,741994.0,39979.4230769231,148453.182478699,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
343477.0,343477.0,322139.0,29.0,11.0,267756.0,292190.0,57246.1666666667,53689.8333333333,40.7596432949,57302.2356664347,2.0,267756.0,26421.3076923077,73255.133447976,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
908497.0,908157.0,886637.0,96.0,59.0,608909.0,833145.0,90815.7,55414.8125,30.8201347941,21000.6197048532,7.0,608909.0,33648.037037037,121226.300577436,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
3829622.0,3829622.0,3770089.0,7.0,35.0,3208080.0,3264733.0,294586.307692308,418898.777777778,6.2669370502,6011.8204877662,6.0,3208080.0,166505.304347826,665340.432330352,3722572.0,3722572.0,3722572.0,0.0,3208080.0,3208080.0,3208080.0,0.0,BROWSING
6099421.0,6099421.0,6047085.0,46.0,1.0,1989829.0,2295179.0,203314.033333333,223966.111111111,9.6730492944,4094.9788512713,1.0,1989829.0,105162.431034483,286187.348904715,3721002.0,3721002.0,3721002.0,0.0,1989829.0,1989829.0,1989829.0,0.0,BROWSING
4465272.0,4465272.0,4413583.0,176.0,1.0,1639888.0,1696431.0,153974.896551724,169753.192307692,12.7651798144,5450.05992916,1.0,1639888.0,79737.0,244729.630270297,1799512.0,1799512.0,1799512.0,0.0,1639888.0,1639888.0,1639888.0,0.0,BROWSING
449195.0,423321.0,423016.0,29.0,9.0,150990.0,138816.0,26457.5625,14586.7586206897,104.6316187847,40292.0780507352,7.0,138816.0,9765.1086956522,24839.449638498,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
3252514.0,3252514.0,3201452.0,65.0,1.0,1125984.0,1181612.0,112155.655172414,123132.769230769,17.5249053501,7462.5351343607,1.0,1125984.0,58080.6071428571,159185.178024404,1283320.0,1283320.0,1283320.0,0.0,1125984.0,1125984.0,1125984.0,0.0,BROWSING
654908.0,654838.0,29795.0,96.0,1.0,625181.0,23268.0,109139.666666667,1986.3333333333,35.1194366232,25078.3316129899,1.0,625113.0,29768.5454545455,133063.260956594,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1449320.0,1449320.0,1393985.0,2.0,2.0,1063245.0,1120265.0,46752.2580645161,87124.0625,33.8089586841,43022.2449148566,2.0,1063245.0,30194.1666666667,153417.121097011,1203520.0,1203520.0,1203520.0,0.0,1063245.0,1063245.0,1063245.0,0.0,BROWSING
404041.0,402054.0,378371.0,104.0,1.0,225237.0,346388.0,50256.75,27026.5,59.3999123851,40483.515286815,1.0,199973.0,17567.0,46538.1137949413,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
2129685.0,2129685.0,2073062.0,5.0,20.0,1053058.0,1115692.0,163821.923076923,172755.166666667,12.6779312434,10228.7427483407,5.0,1053058.0,81910.9615384615,224534.016722809,1877156.0,1877156.0,1877156.0,0.0,1053058.0,1053058.0,1053058.0,0.0,BROWSING
547961.0,545831.0,517001.0,103.0,0.0,261871.0,488839.0,109166.2,39769.3076923077,36.4989479178,26481.8116617788,0.0,261871.0,28840.0526315789,72666.4265531,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
455445.0,429897.0,429721.0,43.0,9.0,135590.0,111721.0,26868.5625,16527.7307692308,96.6088111627,33856.9970029312,9.0,111721.0,10591.7441860465,24801.0146821926,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
467468.0,441823.0,441552.0,5.0,3.0,125527.0,85516.0,12994.7941176471,12615.7714285714,151.8820539588,60346.3766503804,3.0,65619.0,6678.1142857143,14235.4703052915,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1515261.0,1449488.0,1489500.0,5.0,3.0,1026484.0,1026361.0,57979.52,55166.6666666667,35.6374248397,10322.3141095824,1.0,1000869.0,28589.8301886792,137608.798926555,1389977.0,1389977.0,1389977.0,0.0,1000869.0,1000869.0,1000869.0,0.0,BROWSING
425226.0,399956.0,398727.0,28.0,9.0,110978.0,64126.0,23526.8235294118,12082.6363636364,122.2879127805,35011.9701053087,6.0,64126.0,8337.7647058824,15375.7323547052,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
3020663.0,3020663.0,2997401.0,172.0,173.0,2972641.0,2995727.0,302066.3,374675.125,6.6210629918,4351.6936513607,3.0,2972641.0,158982.263157895,681397.114349656,2996140.0,2996140.0,2996140.0,0.0,2972641.0,2972641.0,2972641.0,0.0,BROWSING
4384024.0,4317861.0,4358184.0,29.0,10.0,3073577.0,3074159.0,287857.4,181591.0,9.3521385832,2819.7838333002,7.0,3048471.0,109600.6,495858.306990466,3281945.0,3281945.0,3281945.0,0.0,3048471.0,3048471.0,3048471.0,0.0,BROWSING
1173466.0,1173466.0,1079167.0,3.0,2.0,736454.0,792206.0,48894.4166666667,56798.2631578947,38.3479367958,35583.4766409934,2.0,736454.0,26669.6818181818,111222.817804971,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
277639.0,212310.0,252438.0,3.0,4.0,26111.0,66627.0,7321.0344827586,8143.1612903226,223.3115664586,56717.5360810261,3.0,65329.0,4551.4590163935,11365.268199026,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1638283.0,1638283.0,211165.0,484.0,9.0,1389583.0,51230.0,204785.375,16243.4615384615,14.0390884847,6943.2448484175,9.0,1389583.0,74467.4090909091,294277.025115736,1638283.0,1638283.0,1638283.0,0.0,1389583.0,1389583.0,1389583.0,0.0,BROWSING
949415.0,949415.0,437485.0,876.0,1.0,474695.0,295794.0,86310.4545454545,43748.5,24.2254440893,12713.0917459699,1.0,474695.0,43155.2272727273,110656.261714431,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
2663399.0,2663399.0,2569926.0,4.0,13.0,2038019.0,2141935.0,126828.523809524,122377.428571429,16.5202434934,10880.833100861,4.0,2038019.0,61939.511627907,309807.65813484,2545183.0,2545183.0,2545183.0,0.0,2038019.0,2038019.0,2038019.0,0.0,BROWSING
943251.0,943251.0,458937.0,232.0,122.0,417598.0,267099.0,85750.0909090909,35302.8461538462,27.5642432396,13387.7409088355,26.0,417598.0,37730.04,95967.6081285503,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
318603.0,318603.0,243442.0,96.0,63.0,81294.0,81320.0,18741.3529411765,18726.3076923077,100.438476725,38850.8582781706,9.0,78642.0,10277.5161290323,23074.7075638688,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
273845.0,208865.0,248330.0,3.0,3.0,26773.0,65385.0,7459.4642857143,8010.6451612903,222.7537475579,54311.7456955577,3.0,64980.0,4564.0833333333,11487.0622769988,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
2226921.0,2051413.0,2090403.0,10.0,2.0,1375670.0,1587680.0,85475.5416666667,80400.1153846154,23.3506262683,8192.0283656223,2.0,1375670.0,43665.1176470588,194484.021688379,2051413.0,2051413.0,2051413.0,0.0,1375670.0,1375670.0,1375670.0,0.0,BROWSING
682068.0,682068.0,503886.0,4.0,2.0,178108.0,250739.0,31003.0909090909,20155.44,71.8403443645,26236.3869878077,2.0,138084.0,14209.75,34771.0881342899,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
7863577.0,7686594.0,7686073.0,12.0,2.0,6091996.0,6091952.0,170813.2,130272.423728814,13.4798705475,2269.1963212162,2.0,5915038.0,74891.2095238095,577158.06555189,7473867.0,7473867.0,7473867.0,0.0,5915038.0,5915038.0,5915038.0,0.0,BROWSING
7265430.0,7153929.0,7153951.0,14.0,3.0,5682627.0,5642288.0,158976.2,123343.982758621,14.4520007763,2449.545312528,3.0,5530850.0,69859.9038461538,542119.651214841,7021294.0,7021294.0,7021294.0,0.0,5530850.0,5530850.0,5530850.0,0.0,BROWSING
7009460.0,6943641.0,6983792.0,4.0,9.0,4178600.0,4139719.0,133531.557692308,99768.4571428571,17.6903784314,3161.8698159345,2.0,4113008.0,56987.4796747968,378139.965640096,4851531.0,4851531.0,4851531.0,0.0,4113008.0,4113008.0,4113008.0,0.0,BROWSING
7048254.0,7022708.0,7022609.0,8.0,7.0,4109268.0,4003193.0,135052.076923077,100322.985714286,17.5930095595,3103.0380006169,3.0,4003193.0,57302.8780487805,371853.301972944,4684941.0,4684941.0,4684941.0,0.0,4003193.0,4003193.0,4003193.0,0.0,BROWSING
760649.0,760649.0,719453.0,90.0,2.0,303519.0,303804.0,50709.9333333333,47963.5333333333,42.0693381573,17550.802012492,2.0,303519.0,24537.064516129,63839.5708321182,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
7856224.0,7856224.0,7792132.0,7.0,6.0,4256754.0,4255084.0,154043.607843137,111316.171428571,15.6563763966,2772.324210715,3.0,4229563.0,64395.2786885246,397963.126341229,4869873.0,4869873.0,4869873.0,0.0,4229563.0,4229563.0,4229563.0,0.0,BROWSING
236281.0,171261.0,210490.0,17.0,19.0,62005.0,65522.0,9514.5,13155.625,152.3609600433,44218.5364036888,5.0,65020.0,6750.8857142857,14019.7830441202,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
5688062.0,5609158.0,5649163.0,5.0,4.0,4851832.0,4890818.0,224366.32,235381.791666667,8.9661469935,2344.2079217843,3.0,4851819.0,113761.24,685581.266658404,5315532.0,5315532.0,5315532.0,0.0,4851819.0,4851819.0,4851819.0,0.0,BROWSING
390879.0,363955.0,369007.0,138.0,1.0,341878.0,283012.0,121318.333333333,36900.7,38.3750470094,23692.7540236237,1.0,283012.0,27919.9285714286,74463.3503130275,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
290811.0,220266.0,255065.0,39.0,9.0,35839.0,71793.0,9576.7826086957,10627.7083333333,168.4943141766,38492.3541406618,9.0,70545.0,6058.5625,14146.1935943481,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
199194.0,133262.0,172688.0,10.0,2.0,26556.0,66009.0,7838.9411764706,8634.4,195.7890297901,51607.980160045,2.0,65932.0,5241.9473684211,13399.5519034545,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
240653.0,176527.0,215352.0,30.0,2.0,26605.0,65393.0,7355.2916666667,8282.7692307692,216.0787523945,44026.0458003848,2.0,64126.0,4718.6862745098,11830.1998731893,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
398019.0,398019.0,346056.0,52.0,1.0,288676.0,297676.0,49752.375,43257.0,45.2239717199,20855.7882915137,1.0,288641.0,23412.8823529412,70181.4255264368,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
151278.0,151278.0,108695.0,77.0,80.0,50581.0,59255.0,15127.8,13586.875,132.2069302873,55348.4313647721,14.0,50527.0,7962.0,17092.3557003969,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
171557.0,171557.0,118558.0,239.0,17.0,29880.0,30328.0,21444.625,14819.75,104.9213963872,59408.8262210228,17.0,29161.0,10091.5882352941,13350.6796482371,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
756948.0,756948.0,538606.0,22.0,21.0,293720.0,214421.0,75694.8,53860.6,29.0640836623,20355.4273212955,21.0,218048.0,36045.1428571429,76887.566941467,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
311199.0,286221.0,284169.0,73.0,3.0,187052.0,121317.0,19081.4,18944.6,102.8280939206,31111.9251668546,1.0,121317.0,10038.6774193548,25022.1920954008,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
167818.0,167818.0,142732.0,211.0,1.0,69312.0,61551.0,18646.4444444444,15859.1111111111,119.1767271687,50215.1139925395,1.0,58018.0,8832.5263157895,15176.3866650663,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
144603.0,144004.0,98088.0,95.0,1.0,46576.0,26635.0,11077.2307692308,5769.8823529412,221.2955471187,58608.7425572084,1.0,46515.0,4664.6129032258,10268.4507827858,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
423165.0,423165.0,232406.0,77.0,2.0,164090.0,146881.0,38469.5454545455,21127.8181818182,56.7154655985,23196.6254297969,2.0,164090.0,18398.4782608696,44615.1267156306,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1094285.0,1094285.0,852997.0,147.0,49.0,237181.0,216824.0,136785.625,121856.714285714,15.5352581823,8769.1963245407,49.0,215276.0,68392.8125,100432.653130821,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
164028.0,164028.0,110467.0,411.0,2.0,52990.0,28677.0,23432.5714285714,18411.1666666667,91.4478015948,58099.8366132611,2.0,27126.0,11716.2857142857,13297.4387697468,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
244097.0,244097.0,192502.0,406.0,29.0,61026.0,88548.0,30512.125,32083.6666666667,65.5477125897,43572.8419439813,29.0,61026.0,16273.1333333333,17381.3667281401,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
390923.0,390923.0,347454.0,151.0,6.0,198440.0,192118.0,48865.375,31586.7272727273,53.7190188349,24915.392545335,6.0,192118.0,19546.15,43850.6734963282,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1140523.0,1140523.0,1022847.0,92.0,2.0,624188.0,621082.0,142565.375,92986.0909090909,18.412605445,8034.9102999238,2.0,621082.0,57026.15,141100.184527006,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
832289.0,832289.0,720152.0,88.0,2.0,354134.0,350926.0,104036.125,65468.3636363636,25.2316202665,11010.5984820177,2.0,350926.0,41614.45,85980.3754457193,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
1713021.0,1713021.0,1461388.0,103.0,2.0,683383.0,680290.0,214127.625,132853.454545455,12.2590441098,5349.6133439111,2.0,680290.0,85651.05,172883.892263892,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
896175.0,896175.0,780969.0,109.0,2.0,434100.0,426690.0,112021.875,70997.1818181818,23.4329232572,10225.6813680364,2.0,426690.0,44808.75,99954.8788205932,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
265564.0,209354.0,216889.0,5.0,182.0,54985.0,55285.0,26169.25,30984.1428571429,64.0147007878,35991.3241252579,5.0,54826.0,16597.75,24346.0989126937,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
795863.0,795863.0,669122.0,272.0,47.0,161179.0,163502.0,99482.875,74346.8888888889,23.8734556073,10048.2118153501,19.0,127267.0,44214.6111111111,59218.5058641388,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
2523292.0,2458593.0,2498381.0,3.0,3.0,2304231.0,2304357.0,153662.0625,146963.588235294,13.870768821,6487.9530391251,2.0,2279320.0,74214.4705882353,390077.952999043,2304231.0,2304231.0,2304231.0,0.0,2279320.0,2279320.0,2279320.0,0.0,BROWSING
351047.0,312845.0,311402.0,8.0,2.0,113770.0,96849.0,22346.0714285714,17300.1111111111,96.8531279287,24498.1441231516,2.0,79163.0,10637.7878787879,19316.9095876152,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,BROWSING
3786859.0,3786859.0,3761312.0,7.0,195.0,3520647.0,3582694.0,315571.583333333,417923.555555556,6.0736351684,3094.3850827295,7.0,3520647.0,172129.954545455,748084.330850408,3711305.0,3711305.0,3711305.0,0.0,3520647.0,3520647.0,3520647.0,0.0,BROWSING
